subject,task,task_display,group,value
sub-021,j8,J8,Visual,0.18716646075948723
sub-021,j8,J8,Somato-Motor,0.23518928423616142
sub-021,j8,J8,Dorsal Attention,0.23025925790066104
sub-021,j8,J8,Salience/Ventral Attention,0.21266397854202446
sub-021,j8,J8,Limbic,0.12293375108091197
sub-021,j8,J8,Control,0.1752230178581305
sub-021,j8,J8,Default,0.16769766688877955
sub-025,memory,Memory,Subcortical,0.2034158603407568
sub-025,memory,Memory,Visual,0.36164988317521235
sub-025,memory,Memory,Somato-Motor,0.33600025719310284
sub-025,memory,Memory,Dorsal Attention,0.3116465972525624
sub-025,memory,Memory,Salience/Ventral Attention,0.3723441900080793
sub-025,memory,Memory,Limbic,0.20496426423561442
sub-025,memory,Memory,Control,0.3421032066869029
sub-025,memory,Memory,Default,0.29498688332277656
sub-025,counting,Counting,Subcortical,0.22957628618130904
sub-025,counting,Counting,Visual,0.31551244513161
sub-025,counting,Counting,Somato-Motor,0.37076538922214786
sub-025,counting,Counting,Dorsal Attention,0.27105777505427536
sub-025,counting,Counting,Salience/Ventral Attention,0.33667599555084693
sub-025,counting,Counting,Limbic,0.26912926809451876
sub-025,counting,Counting,Control,0.18583552651007665
sub-025,counting,Counting,Default,0.2795299788833354
sub-025,j1,J1,Subcortical,0.3996141270767215
sub-025,j1,J1,Visual,0.49957608509755724
sub-025,j1,J1,Somato-Motor,0.5287274613599612
sub-025,j1,J1,Dorsal Attention,0.478660742982848
sub-025,j1,J1,Salience/Ventral Attention,0.45958610019085916
sub-025,j1,J1,Limbic,0.3071281398721982
sub-025,j1,J1,Control,0.4239957937696979
sub-025,j1,J1,Default,0.43796876834719084
sub-025,j2,J2,Subcortical,0.2555328225527718
sub-025,j2,J2,Visual,0.39703927293656
sub-025,j2,J2,Somato-Motor,0.3324463214813172
sub-025,j2,J2,Dorsal Attention,0.3516180542415076
sub-025,j2,J2,Salience/Ventral Attention,0.3505865474439231
sub-025,j2,J2,Limbic,0.160703083857415
sub-025,j2,J2,Control,0.3652406425809717
sub-025,j2,J2,Default,0.34441691275534464
sub-025,j3,J3,Subcortical,0.25348912816511643
sub-025,j3,J3,Visual,0.4278374767702534
sub-025,j3,J3,Somato-Motor,0.38989961756282515
sub-025,j3,J3,Dorsal Attention,0.38594909807683964
sub-025,j3,J3,Salience/Ventral Attention,0.4270240089687911
sub-025,j3,J3,Limbic,0.2385150640502372
sub-025,j3,J3,Control,0.36533130425218346
sub-025,j3,J3,Default,0.3222379510731966
sub-025,j4,J4,Subcortical,0.22256175091768587
sub-025,j4,J4,Visual,0.3944849020041454
sub-025,j4,J4,Somato-Motor,0.3448165827205095
sub-025,j4,J4,Dorsal Attention,0.3160249017891382
sub-025,j4,J4,Salience/Ventral Attention,0.3172048152758148
sub-025,j4,J4,Limbic,0.22450382922176093
sub-025,j4,J4,Control,0.31357386667519305
sub-025,j4,J4,Default,0.28348175835888334
sub-025,j5,J5,Subcortical,0.3178402969747819
sub-025,j5,J5,Visual,0.470937626129581
sub-025,j5,J5,Somato-Motor,0.4540550972096495
sub-025,j5,J5,Dorsal Attention,0.41673377811457146
sub-025,j5,J5,Salience/Ventral Attention,0.39975808070186225
sub-025,j5,J5,Limbic,0.31132808030060133
sub-025,j5,J5,Control,0.38023109515843906
sub-025,j5,J5,Default,0.4133454515353889
sub-025,j6,J6,Subcortical,0.30634684672926626
sub-025,j6,J6,Visual,0.3974188061216038
sub-025,j6,J6,Somato-Motor,0.3628625179857075
sub-025,j6,J6,Dorsal Attention,0.3389182774650568
sub-025,j6,J6,Salience/Ventral Attention,0.31012486128445854
sub-025,j6,J6,Limbic,0.30083449092593184
sub-025,j6,J6,Control,0.35797212989692306
sub-025,j6,J6,Default,0.3981389716743683
sub-025,j7,J7,Subcortical,0.22886952809509636
sub-025,j7,J7,Visual,0.3133409768630424
sub-025,j7,J7,Somato-Motor,0.2891289670861307
sub-025,j7,J7,Dorsal Attention,0.2792341181260852
sub-025,j7,J7,Salience/Ventral Attention,0.21982409477234205
sub-025,j7,J7,Limbic,0.2090023729357024
sub-025,j7,J7,Control,0.3044159172522949
sub-025,j7,J7,Default,0.30114534783055397
sub-025,j8,J8,Subcortical,0.2351961736351306
sub-025,j8,J8,Visual,0.4340778363607321
sub-025,j8,J8,Somato-Motor,0.36939669303411204
sub-025,j8,J8,Dorsal Attention,0.3036861587346176
sub-025,j8,J8,Salience/Ventral Attention,0.3014029289815397
sub-025,j8,J8,Limbic,0.2453509520453567
sub-025,j8,J8,Control,0.2840151120441993
sub-025,j8,J8,Default,0.24290709462204024
sub-029,memory,Memory,Subcortical,0.15222259254682777
sub-029,memory,Memory,Visual,0.35517615392014346
sub-029,memory,Memory,Somato-Motor,0.3438996662743789
sub-029,memory,Memory,Dorsal Attention,0.35902425149619127
sub-029,memory,Memory,Salience/Ventral Attention,0.3505595501056569
sub-029,memory,Memory,Limbic,0.22107378160844957
sub-029,memory,Memory,Control,0.1732732339273083
sub-029,memory,Memory,Default,0.22087292944778858
sub-029,counting,Counting,Subcortical,0.1490965166345719
sub-029,counting,Counting,Visual,0.43419553567965874
sub-029,counting,Counting,Somato-Motor,0.4475296864948671
sub-029,counting,Counting,Dorsal Attention,0.46343251205147834
sub-029,counting,Counting,Salience/Ventral Attention,0.40679122265402673
sub-029,counting,Counting,Limbic,0.348376920689345
sub-029,counting,Counting,Control,0.3222829524710585
sub-029,counting,Counting,Default,0.3754925343663631
sub-029,j1,J1,Subcortical,0.09145067892438605
sub-029,j1,J1,Visual,0.090035376321988
sub-029,j1,J1,Somato-Motor,0.16639894355011028
sub-029,j1,J1,Dorsal Attention,0.09036276428957696
sub-029,j1,J1,Salience/Ventral Attention,0.19402125044370086
sub-029,j1,J1,Limbic,0.1139552850829902
sub-029,j1,J1,Control,0.09798891611103423
sub-029,j1,J1,Default,0.16575701896371384
sub-029,j2,J2,Subcortical,0.1236870623465038
sub-029,j2,J2,Visual,0.218958788621983
sub-029,j2,J2,Somato-Motor,0.2436427954903463
sub-029,j2,J2,Dorsal Attention,0.28572462342432736
sub-029,j2,J2,Salience/Ventral Attention,0.24922291124421234
sub-029,j2,J2,Limbic,0.14370789920513757
sub-029,j2,J2,Control,0.218486806510095
sub-029,j2,J2,Default,0.2684507308738792
sub-029,j4,J4,Subcortical,0.011793349421535763
sub-029,j4,J4,Visual,0.07739964378353426
sub-029,j4,J4,Somato-Motor,0.032303915095206095
sub-029,j4,J4,Dorsal Attention,0.09456121833722905
sub-029,j4,J4,Salience/Ventral Attention,0.15568336507955233
sub-029,j4,J4,Limbic,-0.04865827453569168
sub-029,j4,J4,Control,0.07833148574468934
sub-029,j4,J4,Default,0.12100945542648937
sub-029,j5,J5,Subcortical,0.12522728617545578
sub-029,j5,J5,Visual,0.289837735744944
sub-029,j5,J5,Somato-Motor,0.3329768670812447
sub-029,j5,J5,Dorsal Attention,0.31099182556239024
sub-029,j5,J5,Salience/Ventral Attention,0.19646885242343146
sub-029,j5,J5,Limbic,0.17211792598019912
sub-029,j5,J5,Control,0.2213226905804393
sub-029,j5,J5,Default,0.24289152534821823
sub-029,j6,J6,Subcortical,0.07036349737548815
sub-029,j6,J6,Visual,-0.01783307124157332
sub-029,j6,J6,Somato-Motor,0.1677855638923887
sub-029,j6,J6,Dorsal Attention,0.1453962859616616
sub-029,j6,J6,Salience/Ventral Attention,0.15258688984975946
sub-029,j6,J6,Limbic,0.16698737967152955
sub-029,j6,J6,Control,0.1432633781943492
sub-029,j6,J6,Default,0.10547312829387498
sub-029,j7,J7,Subcortical,0.22316018929727077
sub-029,j7,J7,Visual,0.36694362902420913
sub-029,j7,J7,Somato-Motor,0.42558966354244343
sub-029,j7,J7,Dorsal Attention,0.4261973563877695
sub-029,j7,J7,Salience/Ventral Attention,0.3549012873826825
sub-029,j7,J7,Limbic,0.22073434799895958
sub-029,j7,J7,Control,0.3147241378642335
sub-029,j7,J7,Default,0.2889825916574656
sub-029,j8,J8,Subcortical,0.16132423328458018
sub-029,j8,J8,Visual,0.27851293341020167
sub-029,j8,J8,Somato-Motor,0.2482854806425985
sub-029,j8,J8,Dorsal Attention,0.32199617739348557
sub-029,j8,J8,Salience/Ventral Attention,0.2180519050328106
sub-029,j8,J8,Limbic,0.09316911970698444
sub-029,j8,J8,Control,0.24948365057137045
sub-029,j8,J8,Default,0.27053983548632476
sub-030,memory,Memory,Subcortical,0.17698846671151022
sub-030,memory,Memory,Visual,0.32821421007806284
sub-030,memory,Memory,Somato-Motor,0.34200274212878895
sub-030,memory,Memory,Dorsal Attention,0.3031224706423836
sub-030,memory,Memory,Salience/Ventral Attention,0.34642470107030454
sub-030,memory,Memory,Limbic,0.2373976257618561
sub-030,memory,Memory,Control,0.30537724052352877
sub-030,memory,Memory,Default,0.25216354466291047
sub-030,counting,Counting,Subcortical,0.12142050460891823
sub-030,counting,Counting,Visual,0.3433107032622447
sub-030,counting,Counting,Somato-Motor,0.34876378765369614
sub-030,counting,Counting,Dorsal Attention,0.3250863203848612
sub-030,counting,Counting,Salience/Ventral Attention,0.33473717794872065
sub-030,counting,Counting,Limbic,0.11654360219438616
sub-030,counting,Counting,Control,0.27810015893899925
sub-030,counting,Counting,Default,0.15626082059128746
sub-030,j1,J1,Subcortical,0.29836083025218696
sub-030,j1,J1,Visual,0.4683275453283091
sub-030,j1,J1,Somato-Motor,0.4902168501609602
sub-030,j1,J1,Dorsal Attention,0.45935934422766095
sub-030,j1,J1,Salience/Ventral Attention,0.5039532449202431
sub-030,j1,J1,Limbic,0.4006952863828551
sub-030,j1,J1,Control,0.4427161732077029
sub-030,j1,J1,Default,0.4599050994159929
sub-030,j2,J2,Subcortical,0.2446827781188781
sub-030,j2,J2,Visual,0.5339977564854527
sub-030,j2,J2,Somato-Motor,0.4992277405583946
sub-030,j2,J2,Dorsal Attention,0.5470198751392802
sub-030,j2,J2,Salience/Ventral Attention,0.5204249391123164
sub-030,j2,J2,Limbic,0.41885951018315054
sub-030,j2,J2,Control,0.4986810248304225
sub-030,j2,J2,Default,0.4764914295130448
sub-030,j3,J3,Subcortical,0.3722883010299765
sub-030,j3,J3,Visual,0.5949949081917274
sub-030,j3,J3,Somato-Motor,0.586098377948884
sub-030,j3,J3,Dorsal Attention,0.5613955805504035
sub-030,j3,J3,Salience/Ventral Attention,0.5653646779942665
sub-030,j3,J3,Limbic,0.43561647101049633
sub-030,j3,J3,Control,0.5220961721523317
sub-030,j3,J3,Default,0.49033605960018783
sub-030,j4,J4,Subcortical,0.31010905201851263
sub-030,j4,J4,Visual,0.554064761351784
sub-030,j4,J4,Somato-Motor,0.5471088816294309
sub-030,j4,J4,Dorsal Attention,0.5365384721066959
sub-030,j4,J4,Salience/Ventral Attention,0.5910767782093623
sub-030,j4,J4,Limbic,0.44123134573172695
sub-030,j4,J4,Control,0.5170725226554099
sub-030,j4,J4,Default,0.5220405452843488
sub-030,j5,J5,Subcortical,0.41458929540885775
sub-030,j5,J5,Visual,0.6106625082605475
sub-030,j5,J5,Somato-Motor,0.5551220622007826
sub-030,j5,J5,Dorsal Attention,0.3992278878884816
sub-030,j5,J5,Salience/Ventral Attention,0.5748953190332442
sub-030,j5,J5,Limbic,0.4892665960725892
sub-030,j5,J5,Control,0.5188721857258671
sub-030,j5,J5,Default,0.5719856069008308
sub-030,j6,J6,Subcortical,0.3419918935687746
sub-030,j6,J6,Visual,0.49166489431267835
sub-030,j6,J6,Somato-Motor,0.5413863166529519
sub-030,j6,J6,Dorsal Attention,0.4847938777625749
sub-030,j6,J6,Salience/Ventral Attention,0.5403904162659255
sub-030,j6,J6,Limbic,0.46063075503006495
sub-030,j6,J6,Control,0.49109896123590385
sub-030,j6,J6,Default,0.5058612022564376
sub-030,j7,J7,Subcortical,0.20268277616723376
sub-030,j7,J7,Visual,0.44297743878329404
sub-030,j7,J7,Somato-Motor,0.4803397522620412
sub-030,j7,J7,Dorsal Attention,0.3751604296915734
sub-030,j7,J7,Salience/Ventral Attention,0.4135025554963938
sub-030,j7,J7,Limbic,0.27414987705149274
sub-030,j7,J7,Control,0.3468601905816537
sub-030,j7,J7,Default,0.2970129604164357
sub-030,j8,J8,Subcortical,0.2637980874607203
sub-030,j8,J8,Visual,0.4325420130439927
sub-030,j8,J8,Somato-Motor,0.41567421531491505
sub-030,j8,J8,Dorsal Attention,0.4167245670171016
sub-030,j8,J8,Salience/Ventral Attention,0.4045777079094422
sub-030,j8,J8,Limbic,0.33675298395324027
sub-030,j8,J8,Control,0.3554763623523193
sub-030,j8,J8,Default,0.32647035805548225
sub-033,memory,Memory,Subcortical,0.1371419085883381
sub-033,memory,Memory,Visual,0.3193868865207831
sub-033,memory,Memory,Somato-Motor,0.3135833782920035
sub-033,memory,Memory,Dorsal Attention,0.30018109000457505
sub-033,memory,Memory,Salience/Ventral Attention,0.2859795559390504
sub-033,memory,Memory,Limbic,0.20873607097610766
sub-033,memory,Memory,Control,0.24781157036722254
sub-033,memory,Memory,Default,0.18458710047245105
sub-033,counting,Counting,Subcortical,0.3430691584625088
sub-033,counting,Counting,Visual,0.5367130407045195
sub-033,counting,Counting,Somato-Motor,0.5366130141313523
sub-033,counting,Counting,Dorsal Attention,0.5059741869371847
sub-033,counting,Counting,Salience/Ventral Attention,0.48298359706921196
sub-033,counting,Counting,Limbic,0.4074471103069777
sub-033,counting,Counting,Control,0.44083273623869373
sub-033,counting,Counting,Default,0.35145266515130713
sub-033,j1,J1,Subcortical,0.30958495139464454
sub-033,j1,J1,Visual,0.4850169552963175
sub-033,j1,J1,Somato-Motor,0.41356039149773627
sub-033,j1,J1,Dorsal Attention,0.3472540036958403
sub-033,j1,J1,Salience/Ventral Attention,0.33487078756606037
sub-033,j1,J1,Limbic,0.37474479799687693
sub-033,j1,J1,Control,0.41088867044026706
sub-033,j1,J1,Default,0.5017715745570145
sub-033,j2,J2,Subcortical,0.14585454196688127
sub-033,j2,J2,Visual,0.3641384891453929
sub-033,j2,J2,Somato-Motor,0.3102030863953969
sub-033,j2,J2,Dorsal Attention,0.3322078506913196
sub-033,j2,J2,Salience/Ventral Attention,0.33378927579826484
sub-033,j2,J2,Limbic,0.27629577685217604
sub-033,j2,J2,Control,0.27332262007179225
sub-033,j2,J2,Default,0.16764922297194756
sub-033,j3,J3,Subcortical,0.22308876450753576
sub-033,j3,J3,Visual,0.38793840445040906
sub-033,j3,J3,Somato-Motor,0.18940586632541645
sub-033,j3,J3,Dorsal Attention,0.2944738850736769
sub-033,j3,J3,Salience/Ventral Attention,0.17807413203230746
sub-033,j3,J3,Limbic,0.2593991906691111
sub-033,j3,J3,Control,0.31614872990967613
sub-033,j3,J3,Default,0.349900842312831
sub-033,j4,J4,Subcortical,0.22161465759993842
sub-033,j4,J4,Visual,0.43404266330570496
sub-033,j4,J4,Somato-Motor,0.4119390740601257
sub-033,j4,J4,Dorsal Attention,0.30620022306362055
sub-033,j4,J4,Salience/Ventral Attention,0.29581430857967506
sub-033,j4,J4,Limbic,0.34271933969925034
sub-033,j4,J4,Control,0.31081603502213057
sub-033,j4,J4,Default,0.37018690868410414
sub-033,j5,J5,Subcortical,0.08252010581093405
sub-033,j5,J5,Visual,0.35687979248104174
sub-033,j5,J5,Somato-Motor,0.3603425467550379
sub-033,j5,J5,Dorsal Attention,0.3810713368727627
sub-033,j5,J5,Salience/Ventral Attention,0.34346653205907857
sub-033,j5,J5,Limbic,0.14851092011615497
sub-033,j5,J5,Control,0.3130435448646946
sub-033,j5,J5,Default,0.09027566479689442
sub-033,j6,J6,Subcortical,0.1894525458515641
sub-033,j6,J6,Visual,0.3287035101166267
sub-033,j6,J6,Somato-Motor,0.24628637557674452
sub-033,j6,J6,Dorsal Attention,0.16481453255492362
sub-033,j6,J6,Salience/Ventral Attention,0.20038790921754562
sub-033,j6,J6,Limbic,0.12012980790544396
sub-033,j6,J6,Control,0.16386728786460436
sub-033,j6,J6,Default,0.1730580424158923
sub-033,j7,J7,Subcortical,0.21732650711723
sub-033,j7,J7,Visual,0.34880196777583466
sub-033,j7,J7,Somato-Motor,0.3827287468318184
sub-033,j7,J7,Dorsal Attention,0.38040840288482175
sub-033,j7,J7,Salience/Ventral Attention,0.36636947849206375
sub-033,j7,J7,Limbic,0.24758878543784685
sub-033,j7,J7,Control,0.35657108206491145
sub-033,j7,J7,Default,0.37688410914204207
sub-033,j8,J8,Subcortical,0.24422099664437774
sub-033,j8,J8,Visual,0.4737027593110324
sub-033,j8,J8,Somato-Motor,0.4793155100182494
sub-033,j8,J8,Dorsal Attention,0.44975702639595405
sub-033,j8,J8,Salience/Ventral Attention,0.41989677793420477
sub-033,j8,J8,Limbic,0.2663057741332571
sub-033,j8,J8,Control,0.3348419023252426
sub-033,j8,J8,Default,0.2997697075854178
sub-034,memory,Memory,Subcortical,0.2827163168455242
sub-034,memory,Memory,Visual,0.43187283449620156
sub-034,memory,Memory,Somato-Motor,0.4708892717851844
sub-034,memory,Memory,Dorsal Attention,0.4162274679957864
sub-034,memory,Memory,Salience/Ventral Attention,0.4507746933839447
sub-034,memory,Memory,Limbic,0.2164340721142705
sub-034,memory,Memory,Control,0.36932626632770676
sub-034,memory,Memory,Default,0.3553698736633315
sub-034,counting,Counting,Subcortical,0.11374048899006234
sub-034,counting,Counting,Visual,0.2719937089899161
sub-034,counting,Counting,Somato-Motor,0.2776927194936032
sub-034,counting,Counting,Dorsal Attention,0.2637417797693754
sub-034,counting,Counting,Salience/Ventral Attention,0.24250738646759495
sub-034,counting,Counting,Limbic,0.08989645208665008
sub-034,counting,Counting,Control,0.21499054155094893
sub-034,counting,Counting,Default,0.15384920202249736
sub-034,j1,J1,Subcortical,0.22743572969284445
sub-034,j1,J1,Visual,0.3597394226821606
sub-034,j1,J1,Somato-Motor,0.3834485256203828
sub-034,j1,J1,Dorsal Attention,0.42582687287051474
sub-034,j1,J1,Salience/Ventral Attention,0.42006640685685814
sub-034,j1,J1,Limbic,0.13766435306946695
sub-034,j1,J1,Control,0.3122944299476808
sub-034,j1,J1,Default,0.2550905164514122
sub-034,j2,J2,Subcortical,0.26093924499120463
sub-034,j2,J2,Visual,0.3696371227169349
sub-034,j2,J2,Somato-Motor,0.4724620891070558
sub-034,j2,J2,Dorsal Attention,0.46052681248979904
sub-034,j2,J2,Salience/Ventral Attention,0.5145153756265295
sub-034,j2,J2,Limbic,0.06081727898969073
sub-034,j2,J2,Control,0.39080295488629074
sub-034,j2,J2,Default,0.36704830135976696
sub-034,j3,J3,Subcortical,0.06389505566475895
sub-034,j3,J3,Visual,0.1456452156262909
sub-034,j3,J3,Somato-Motor,0.1746917439990517
sub-034,j3,J3,Dorsal Attention,0.21177139222074504
sub-034,j3,J3,Salience/Ventral Attention,0.22226468664124704
sub-034,j3,J3,Limbic,-0.0897052101621057
sub-034,j3,J3,Control,0.17746955396167394
sub-034,j3,J3,Default,0.17246353142758283
sub-034,j4,J4,Subcortical,0.10362366487661805
sub-034,j4,J4,Visual,0.1954196184131042
sub-034,j4,J4,Somato-Motor,0.1998641854464091
sub-034,j4,J4,Dorsal Attention,0.1642204245769857
sub-034,j4,J4,Salience/Ventral Attention,0.1831965379324903
sub-034,j4,J4,Limbic,0.038517365786863385
sub-034,j4,J4,Control,0.09135993598647048
sub-034,j4,J4,Default,0.13730248525445987
sub-034,j5,J5,Subcortical,0.10439394594794503
sub-034,j5,J5,Visual,0.29831349856099393
sub-034,j5,J5,Somato-Motor,0.34983549783385637
sub-034,j5,J5,Dorsal Attention,0.30093913487326196
sub-034,j5,J5,Salience/Ventral Attention,0.3368371554509759
sub-034,j5,J5,Limbic,0.1312768979888441
sub-034,j5,J5,Control,0.21067973215121108
sub-034,j5,J5,Default,0.2833940311871095
sub-034,j6,J6,Subcortical,0.20691480749586222
sub-034,j6,J6,Visual,0.3610090759131632
sub-034,j6,J6,Somato-Motor,0.33054026265381975
sub-034,j6,J6,Dorsal Attention,0.39673955403074657
sub-034,j6,J6,Salience/Ventral Attention,0.37299547575912745
sub-034,j6,J6,Limbic,0.1906876601009524
sub-034,j6,J6,Control,0.2799976339386424
sub-034,j6,J6,Default,0.26547723429491177
sub-034,j7,J7,Subcortical,0.10052716527439587
sub-034,j7,J7,Visual,0.2036229052410225
sub-034,j7,J7,Somato-Motor,0.2467228718188092
sub-034,j7,J7,Dorsal Attention,0.2231871673694778
sub-034,j7,J7,Salience/Ventral Attention,0.2392132208503823
sub-034,j7,J7,Limbic,0.15438020186022772
sub-034,j7,J7,Control,0.16592690464237886
sub-034,j7,J7,Default,0.19606767599584338
sub-034,j8,J8,Subcortical,0.18150901355263027
sub-034,j8,J8,Visual,0.2900663623870083
sub-034,j8,J8,Somato-Motor,0.3431691984849159
sub-034,j8,J8,Dorsal Attention,0.3177135379154373
sub-034,j8,J8,Salience/Ventral Attention,0.36074236354977907
sub-034,j8,J8,Limbic,-0.05992561683430949
sub-034,j8,J8,Control,0.25964053243327523
sub-034,j8,J8,Default,0.3196398324732279
sub-035,memory,Memory,Subcortical,0.1739966780406603
sub-035,memory,Memory,Visual,0.2774306984372094
sub-035,memory,Memory,Somato-Motor,0.3156910198718012
sub-035,memory,Memory,Dorsal Attention,0.30808423000409946
sub-035,memory,Memory,Salience/Ventral Attention,0.2927563725611591
sub-035,memory,Memory,Limbic,0.2346571946237021
sub-035,memory,Memory,Control,0.3118950047184063
sub-035,memory,Memory,Default,0.27624921838494854
sub-035,counting,Counting,Subcortical,0.1841372486481564
sub-035,counting,Counting,Visual,0.3173416653290132
sub-035,counting,Counting,Somato-Motor,0.32394262798564216
sub-035,counting,Counting,Dorsal Attention,0.32657213638361443
sub-035,counting,Counting,Salience/Ventral Attention,0.28594174959998847
sub-035,counting,Counting,Limbic,0.25105277499488865
sub-035,counting,Counting,Control,0.2888520700998153
sub-035,counting,Counting,Default,0.2828420179357702
sub-035,j1,J1,Subcortical,0.07601449038316113
sub-035,j1,J1,Visual,0.1421484875872309
sub-035,j1,J1,Somato-Motor,0.22548909121805
sub-035,j1,J1,Dorsal Attention,0.31579505480391856
sub-035,j1,J1,Salience/Ventral Attention,0.26448146437229614
sub-035,j1,J1,Limbic,0.25239786505560524
sub-035,j1,J1,Control,0.2811326009267086
sub-035,j1,J1,Default,0.25240042522694084
sub-035,j2,J2,Subcortical,0.11259384327285904
sub-035,j2,J2,Visual,0.15958351207345972
sub-035,j2,J2,Somato-Motor,0.22198825285380705
sub-035,j2,J2,Dorsal Attention,0.23209442508365705
sub-035,j2,J2,Salience/Ventral Attention,0.26408257398590584
sub-035,j2,J2,Limbic,0.23590365827573043
sub-035,j2,J2,Control,0.27560379433503307
sub-035,j2,J2,Default,0.2216975787866761
sub-035,j3,J3,Subcortical,0.11108672348111652
sub-035,j3,J3,Visual,0.29342316261274504
sub-035,j3,J3,Somato-Motor,0.30689323202584806
sub-035,j3,J3,Dorsal Attention,0.3137003222869318
sub-035,j3,J3,Salience/Ventral Attention,0.28037190380776933
sub-035,j3,J3,Limbic,0.1080675549153441
sub-035,j3,J3,Control,0.2982619383464286
sub-035,j3,J3,Default,0.27535384324207995
sub-035,j4,J4,Subcortical,0.22140316720149947
sub-035,j4,J4,Visual,0.3156148192688148
sub-035,j4,J4,Somato-Motor,0.34867725205035066
sub-035,j4,J4,Dorsal Attention,0.3828626900067993
sub-035,j4,J4,Salience/Ventral Attention,0.42836388337711007
sub-035,j4,J4,Limbic,0.29517200326751203
sub-035,j4,J4,Control,0.40204292385990803
sub-035,j4,J4,Default,0.35248985038746183
sub-035,j5,J5,Subcortical,0.1504917471032734
sub-035,j5,J5,Visual,0.22032990302892128
sub-035,j5,J5,Somato-Motor,0.30465783579498745
sub-035,j5,J5,Dorsal Attention,0.2934753971650987
sub-035,j5,J5,Salience/Ventral Attention,0.32129273753523774
sub-035,j5,J5,Limbic,0.23075286043281554
sub-035,j5,J5,Control,0.31084073602058876
sub-035,j5,J5,Default,0.2721943864201569
sub-035,j6,J6,Subcortical,0.10858971366897154
sub-035,j6,J6,Visual,0.21816450942972795
sub-035,j6,J6,Somato-Motor,0.22556951906086103
sub-035,j6,J6,Dorsal Attention,0.21664505550764498
sub-035,j6,J6,Salience/Ventral Attention,0.24990514177453152
sub-035,j6,J6,Limbic,0.0921314765670605
sub-035,j6,J6,Control,0.2351705516042005
sub-035,j6,J6,Default,0.22606584016507847
sub-035,j7,J7,Subcortical,0.18851060157377897
sub-035,j7,J7,Visual,0.31880897637268707
sub-035,j7,J7,Somato-Motor,0.33699880705495305
sub-035,j7,J7,Dorsal Attention,0.3641201703880025
sub-035,j7,J7,Salience/Ventral Attention,0.3880222640836756
sub-035,j7,J7,Limbic,0.29358585974492174
sub-035,j7,J7,Control,0.305267657686036
sub-035,j7,J7,Default,0.3190116615990805
sub-035,j8,J8,Subcortical,0.6570353833292231
sub-035,j8,J8,Visual,0.7809669884130672
sub-035,j8,J8,Somato-Motor,0.7888132408883984
sub-035,j8,J8,Dorsal Attention,0.8136505000983097
sub-035,j8,J8,Salience/Ventral Attention,0.7943592325791115
sub-035,j8,J8,Limbic,0.702352064280989
sub-035,j8,J8,Control,0.8248140431861656
sub-035,j8,J8,Default,0.7872808802813286
